-0.00486393,0.131472,1.5766,0.63864|0.12173 -2.7,0.12173 -2.3,0.12173 -1.9,0.12173 -1.5,0.12173 -1.1,0.0217301 -0.7,0.0217301 -0.2,0.0217301 0.2,0.0217301 0.6,0.0217301 1,0.0217301 1.4,0.0217301 1.8,0.0217301 2.2,0.0217301 2.6,0.0217301 3,0.0217301 3.4,0.0217301 3.8,0.0217301 4.3,0.0217301 4.8,0.0217301 5.3,0.0217301 5.8,0.0217301 6.3,0.0217301 6.8,0.0217301 7.3,0.0217301 7.8,0.0217301 8.3,0.0217301 8.8,0.0217301 9.3,0.0217301 9.8,0.0217301 10.3,0.0217301 10.8,0.0217301 11.3,0.0217301 11.8,0.0217301 12.3,0.0217301 12.8,0.0217301 13.3,0.0217301 13.8,0.0217301 14.3|-2.07253 -0.349737,-2.00302 2.65004,-2.17827 5.65067,-1.94108 8.64986,-2.15732 11.6506,-1.89747 14.6497,-1.81384 17.6495,-1.72589 20.6492,-2.07423 23.6504,-2.10493 26.6505,-1.83853 29.1496,-1.9623 30.7271|2.06404 -0.364183,2.03237 2.63595,2.2217 5.6353,1.83218 8.63668,1.8926 11.6365,2.05783 14.6359,1.87786 17.6366,2.05649 20.636,2.28457 23.6352,2.0471 26.636,2.27532 29.1353,1.87531 31.8213|0.199805 7.9248,0.232669 7.9248,0.169548 7.9248,0.126401 7.9248,0.0335974 7.9248,-0.00107159 7.9248,0.0237246 7.9248,-0.0209476 7.9248,-0.0377424 7.9248,-0.0131613 7.9248,-0.0443441 7.84252,-0.0953777 7.33242,-0.0389193 7.05801,-0.0449449 6.32602,-0.0455001 6.04662
-0.00500743,0.0576792,1.57705,0.676141|0.12173 -2.7,0.12173 -2.3,0.12173 -1.9,0.12173 -1.5,0.12173 -1.1,0.0217301 -0.7,0.0217301 -0.2,0.0217301 0.2,0.0217301 0.6,0.0217301 1,0.0217301 1.4,0.0217301 1.8,0.0217301 2.2,0.0217301 2.6,0.0217301 3,0.0217301 3.4,0.0217301 3.8,0.0217301 4.3,0.0217301 4.8,0.0217301 5.3,0.0217301 5.8,0.0217301 6.3,0.0217301 6.8,0.0217301 7.3,0.0217301 7.8,0.0217301 8.3,0.0217301 8.8,0.0217301 9.3,0.0217301 9.8,0.0217301 10.3,0.0217301 10.8,0.0217301 11.3,0.0217301 11.8,0.0217301 12.3,0.0217301 12.8,0.0217301 13.3,0.0217301 13.8,0.0217301 14.3|-2.07253 -0.349737,-2.00302 2.65004,-2.17827 5.65067,-1.94108 8.64986,-2.15732 11.6506,-1.89747 14.6497,-1.81384 17.6495,-1.72589 20.6492,-2.07423 23.6504,-2.10493 26.6505,-1.83853 29.1496,-1.9623 30.7271|2.06404 -0.364183,2.03237 2.63595,2.2217 5.6353,1.83218 8.63668,1.8926 11.6365,2.05783 14.6359,1.87786 17.6366,2.05649 20.636,2.28457 23.6352,2.0471 26.636,2.27532 29.1353,1.87531 31.8213|0.238415 7.74232,0.177773 7.83148,0.136096 7.87412,0.0527277 7.87727,0.0175633 7.87568,0.0383674 7.87683,-0.0100268 7.88175,-0.0268979 7.86619,-0.00536482 7.85933,-0.0363779 7.84358,-0.0831888 7.78641,-0.0303411 7.72276,-0.0416748 6.74655,-0.0438055 6.12384,-0.0442476 5.84626
-0.00934495,0.0921466,1.58226,0.713793|0.12173 -2.7,0.12173 -2.3,0.12173 -1.9,0.12173 -1.5,0.12173 -1.1,0.0217301 -0.7,0.0217301 -0.2,0.0217301 0.2,0.0217301 0.6,0.0217301 1,0.0217301 1.4,0.0217301 1.8,0.0217301 2.2,0.0217301 2.6,0.0217301 3,0.0217301 3.4,0.0217301 3.8,0.0217301 4.3,0.0217301 4.8,0.0217301 5.3,0.0217301 5.8,0.0217301 6.3,0.0217301 6.8,0.0217301 7.3,0.0217301 7.8,0.0217301 8.3,0.0217301 8.8,0.0217301 9.3,0.0217301 9.8,0.0217301 10.3,0.0217301 10.8,0.0217301 11.3,0.0217301 11.8,0.0217301 12.3,0.0217301 12.8,0.0217301 13.3,0.0217301 13.8,0.0217301 14.3|-2.07253 -0.349737,-2.00302 2.65004,-2.17827 5.65067,-1.94108 8.64986,-2.15732 11.6506,-1.89747 14.6497,-1.81384 17.6495,-1.72589 20.6492,-2.07423 23.6504,-2.10493 26.6505,-1.83853 29.1496,-1.9623 30.7271|2.06404 -0.364183,2.03237 2.63595,2.2217 5.6353,1.83218 8.63668,1.8926 11.6365,2.05783 14.6359,1.87786 17.6366,2.05649 20.636,2.28457 23.6352,2.0471 26.636,2.27532 29.1353,1.87531 31.8213|0.165324 7.55763,0.13222 7.34957,0.0620046 6.8496,0.0431858 7.86546,0.0500761 7.50752,0.00411088 6.9968,0.00143493 6.75898,0.00875266 6.72455,0.00225443 6.48787,-0.0320349 6.88013,-0.0066064 6.14531,-0.0350458 7.14465,-0.0406162 6.44139,-0.0423156 5.91044,-0.0427444 5.60548
-0.0130565,0.128666,1.5864,0.751781|0.12173 -2.7,0.12173 -2.3,0.12173 -1.9,0.12173 -1.5,0.12173 -1.1,0.0217301 -0.7,0.0217301 -0.2,0.0217301 0.2,0.0217301 0.6,0.0217301 1,0.0217301 1.4,0.0217301 1.8,0.0217301 2.2,0.0217301 2.6,0.0217301 3,0.0217301 3.4,0.0217301 3.8,0.0217301 4.3,0.0217301 4.8,0.0217301 5.3,0.0217301 5.8,0.0217301 6.3,0.0217301 6.8,0.0217301 7.3,0.0217301 7.8,0.0217301 8.3,0.0217301 8.8,0.0217301 9.3,0.0217301 9.8,0.0217301 10.3,0.0217301 10.8,0.0217301 11.3,0.0217301 11.8,0.0217301 12.3,0.0217301 12.8,0.0217301 13.3,0.0217301 13.8,0.0217301 14.3|-2.07253 -0.349737,-2.00302 2.65004,-2.17827 5.65067,-1.94108 8.64986,-2.15732 11.6506,-1.89747 14.6497,-1.81384 17.6495,-1.72589 20.6492,-2.07423 23.6504,-2.10493 26.6505,-1.83853 29.1496,-1.9623 30.7271|2.06404 -0.364183,2.03237 2.63595,2.2217 5.6353,1.83218 8.63668,1.8926 11.6365,2.05783 14.6359,1.87786 17.6366,2.05649 20.636,2.28457 23.6352,2.0471 26.636,2.27532 29.1353,1.87531 31.8213|0.150587 7.77001,0.0770959 7.71182,0.0496059 7.75422,0.0566781 7.75757,-0.00914626 7.80384,-0.00874415 7.85326,0.00483515 7.84463,0.00100475 7.74362,-0.0318609 7.80415,-0.00902148 7.68695,-0.0333402 7.66421,-0.0385201 7.02169,-0.0410553 6.44168,-0.0418375 5.91279,-0.0416445 5.54922
-0.0156922,0.167189,1.58896,0.789856|0.0234526 -2.7,0.0234526 -2.3,0.0234526 -1.9,0.0234526 -1.5,0.0234526 -1.1,0.123453 -0.7,0.123453 -0.2,0.123453 0.2,0.123453 0.6,0.123453 1,0.123453 1.4,0.123453 1.8,0.123453 2.2,0.123453 2.6,0.123453 3,0.123453 3.4,0.123453 3.8,0.123453 4.3,0.123453 4.8,0.123453 5.3,0.123453 5.8,0.123453 6.3,0.123453 6.8,0.123453 7.3,0.123453 7.8,0.123453 8.3,0.123453 8.8,0.123453 9.3,0.123453 9.8,0.223453 10.3,0.223453 10.8,0.223453 11.3,0.223453 11.8,0.223453 12.3,0.223453 12.8,0.223453 13.3,0.223453 13.8,0.223453 14.3|-2.06652 -0.452835,-1.94918 2.54545,-2.07655 5.54849,-1.79156 8.54352,-1.9599 11.5474,-1.65226 14.5419,-1.5208 17.54,-1.38501 20.5379,-1.68544 23.5443,-1.66829 26.5445,-1.36206 29.039,-1.46066 30.6183|2.06929 -0.533254,2.08548 2.467,2.32262 5.46295,1.98102 8.47016,2.08927 11.4686,2.30232 14.4651,2.17023 17.4682,2.39668 20.4643,2.67256 23.4596,2.48298 26.4638,2.75104 28.9591,2.39392 31.6512|3.51667e-06 7.9248,0.026589 7.9248,0.00571343 7.9248,-0.0715901 7.9248,-0.0205825 5.06845,-0.0135421 6.46868,-0.0148179 7.9248,-0.031958 7.9248,-0.0194123 7.9248,-0.0264577 7.9248,-0.0308697 7.28049,-0.0375303 6.68361,-0.0405941 6.14088,-0.0411616 5.61534,-0.0415587 5.26644
-0.00208676,0.0715713,1.5733,0.827895|0.0234526 -2.7,0.0234526 -2.3,0.0234526 -1.9,0.0234526 -1.5,0.0234526 -1.1,0.123453 -0.7,0.123453 -0.2,0.123453 0.2,0.123453 0.6,0.123453 1,0.123453 1.4,0.123453 1.8,0.123453 2.2,0.123453 2.6,0.123453 3,0.123453 3.4,0.123453 3.8,0.123453 4.3,0.123453 4.8,0.123453 5.3,0.123453 5.8,0.123453 6.3,0.123453 6.8,0.123453 7.3,0.123453 7.8,0.123453 8.3,0.123453 8.8,0.123453 9.3,0.123453 9.8,0.223453 10.3,0.223453 10.8,0.223453 11.3,0.223453 11.8,0.223453 12.3,0.223453 12.8,0.223453 13.3,0.223453 13.8,0.223453 14.3|-2.06652 -0.452835,-1.94918 2.54545,-2.07655 5.54849,-1.79156 8.54352,-1.9599 11.5474,-1.65226 14.5419,-1.5208 17.54,-1.38501 20.5379,-1.68544 23.5443,-1.66829 26.5445,-1.36206 29.039,-1.46066 30.6183|2.06929 -0.533254,2.08548 2.467,2.32262 5.46295,1.98102 8.47016,2.08927 11.4686,2.30232 14.4651,2.17023 17.4682,2.39668 20.4643,2.67256 23.4596,2.48298 26.4638,2.75104 28.9591,2.39392 31.6512|-0.048278 7.9248,-0.0693345 6.38393,-0.131508 7.9248,-0.0263902 7.9248,-0.0274635 7.9248,0.0282246 7.9248,7.71135e-07 7.9248,0.00592696 7.9248,-0.0549058 7.9248,-0.0331613 7.60865,-0.0385587 7.07825,-0.0392423 6.61003,-0.0395176 6.0625,-0.0405038 5.51624,-0.0410462 5.11273
-0.00105496,0.114581,1.57188,0.866602|0.0234526 -2.7,0.0234526 -2.3,0.0234526 -1.9,0.0234526 -1.5,0.0234526 -1.1,0.123453 -0.7,0.123453 -0.2,0.123453 0.2,0.123453 0.6,0.123453 1,0.123453 1.4,0.123453 1.8,0.123453 2.2,0.123453 2.6,0.123453 3,0.123453 3.4,0.123453 3.8,0.123453 4.3,0.123453 4.8,0.123453 5.3,0.123453 5.8,0.123453 6.3,0.123453 6.8,0.123453 7.3,0.123453 7.8,0.123453 8.3,0.123453 8.8,0.123453 9.3,0.123453 9.8,0.223453 10.3,0.223453 10.8,0.223453 11.3,0.223453 11.8,0.223453 12.3,0.223453 12.8,0.223453 13.3,0.223453 13.8,0.223453 14.3|-2.06652 -0.452835,-1.94918 2.54545,-2.07655 5.54849,-1.79156 8.54352,-1.9599 11.5474,-1.65226 14.5419,-1.5208 17.54,-1.38501 20.5379,-1.68544 23.5443,-1.66829 26.5445,-1.36206 29.039,-1.46066 30.6183|2.06929 -0.533254,2.08548 2.467,2.32262 5.46295,1.98102 8.47016,2.08927 11.4686,2.30232 14.4651,2.17023 17.4682,2.39668 20.4643,2.67256 23.4596,2.48298 26.4638,2.75104 28.9591,2.39392 31.6512|-0.0945775 7.61713,-0.16938 7.70589,-0.0743357 7.66319,-0.0877367 7.52385,-0.0430156 7.66545,-0.081898 7.86105,-0.0506997 7.84409,-0.0670731 7.79816,-0.0292032 7.70177,-0.0269425 7.36633,-0.0324791 6.8615,-0.0350088 6.45977,-0.0360525 5.89158,-0.038132 5.33391,-0.0392949 4.9286
0.000754167,0.158126,1.56955,0.904041|0.0234526 -2.7,0.0234526 -2.3,0.0234526 -1.9,0.0234526 -1.5,0.0234526 -1.1,0.123453 -0.7,0.123453 -0.2,0.123453 0.2,0.123453 0.6,0.123453 1,0.123453 1.4,0.123453 1.8,0.123453 2.2,0.123453 2.6,0.123453 3,0.123453 3.4,0.123453 3.8,0.123453 4.3,0.123453 4.8,0.123453 5.3,0.123453 5.8,0.123453 6.3,0.123453 6.8,0.123453 7.3,0.123453 7.8,0.123453 8.3,0.123453 8.8,0.123453 9.3,0.123453 9.8,0.223453 10.3,0.223453 10.8,0.223453 11.3,0.223453 11.8,0.223453 12.3,0.223453 12.8,0.223453 13.3,0.223453 13.8,0.223453 14.3|-2.06652 -0.452835,-1.94918 2.54545,-2.07655 5.54849,-1.79156 8.54352,-1.9599 11.5474,-1.65226 14.5419,-1.5208 17.54,-1.38501 20.5379,-1.68544 23.5443,-1.66829 26.5445,-1.36206 29.039,-1.46066 30.6183|2.06929 -0.533254,2.08548 2.467,2.32262 5.46295,1.98102 8.47016,2.08927 11.4686,2.30232 14.4651,2.17023 17.4682,2.39668 20.4643,2.67256 23.4596,2.48298 26.4638,2.75104 28.9591,2.39392 31.6512|-0.148724 5.69505,-0.00879649 7.35925,-0.0337273 7.32381,0.0115331 7.37585,-0.0155921 7.40428,0.0309691 7.52542,-0.0190419 7.4482,0.0108628 7.84531,0.0144027 7.63348,-0.0233116 7.25699,-0.0260156 6.8335,-0.0286096 6.34526,-0.0330058 5.80936,-0.0362344 5.2352,-0.0375634 4.78339
0.00350377,0.204371,1.56617,0.942174|0.101756 -2.7,0.101756 -2.3,0.101756 -1.9,0.101756 -1.5,0.101756 -1.1,0.101756 -0.6,0.101756 -0.1,0.101756 0.3,0.101756 0.8,0.101756 1.2,0.101756 1.6,0.101756 2,0.101756 2.4,0.101756 2.8,0.101756 3.2,0.101756 3.6,0.101756 4.1,0.101756 4.6,0.101756 5.1,0.101756 5.6,0.101756 6.1,0.101756 6.6,0.101756 7.1,0.101756 7.6,0.101756 8.1,0.101756 8.6,0.101756 9.1,0.101756 9.6,0.101756 10.1,0.101756 10.6,0.101756 11.1,0.201756 11.6,0.201756 12.1,0.201756 12.6,0.201756 13.1,0.201756 13.6,0.201756 14.1|-2.067 -0.627089,-1.96025 2.37159,-2.09824 5.37417,-1.82385 8.37018,-2.00281 11.3734,-1.70576 14.3691,-1.5849 17.3675,-1.45972 20.3659,-1.77078 23.3712,-1.76424 26.3715,-1.46683 28.8671,-1.57101 30.446|2.06908 -0.692882,2.07465 2.30741,2.3012 5.30418,1.94897 8.31017,2.04661 11.309,2.24907 14.3062,2.10636 17.3088,2.32221 20.3057,2.58749 23.3019,2.38729 26.3055,2.64652 28.8017,2.27989 31.4925|0.0471764 7.81541,0.0437749 7.77703,0.102359 7.77577,0.0638498 7.8301,0.106915 7.82253,0.0339311 7.78722,0.0388651 7.80321,0.0306698 7.74273,-0.00775586 7.62597,-0.0149782 7.23499,-0.023199 6.81398,-0.0299653 6.31181,-0.0343012 5.7417,-0.0364075 5.14294,-0.0369039 4.67788
0.00265347,0.0848894,1.56765,0.969991|0.101756 -2.7,0.101756 -2.3,0.101756 -1.9,0.101756 -1.5,0.101756 -1.1,0.101756 -0.6,0.101756 -0.1,0.101756 0.3,0.101756 0.8,0.101756 1.2,0.101756 1.6,0.101756 2,0.101756 2.4,0.101756 2.8,0.101756 3.2,0.101756 3.6,0.101756 4.1,0.101756 4.6,0.101756 5.1,0.101756 5.6,0.101756 6.1,0.101756 6.6,0.101756 7.1,0.101756 7.6,0.101756 8.1,0.101756 8.6,0.101756 9.1,0.101756 9.6,0.101756 10.1,0.101756 10.6,0.101756 11.1,0.201756 11.6,0.201756 12.1,0.201756 12.6,0.201756 13.1,0.201756 13.6,0.201756 14.1|-2.067 -0.627089,-1.96025 2.37159,-2.09824 5.37417,-1.82385 8.37018,-2.00281 11.3734,-1.70576 14.3691,-1.5849 17.3675,-1.45972 20.3659,-1.77078 23.3712,-1.76424 26.3715,-1.46683 28.8671,-1.57101 30.446|2.06908 -0.692882,2.07465 2.30741,2.3012 5.30418,1.94897 8.31017,2.04661 11.309,2.24907 14.3062,2.10636 17.3088,2.32221 20.3057,2.58749 23.3019,2.38729 26.3055,2.64652 28.8017,2.27989 31.4925|0.00222601 7.45007,0.126443 7.9248,0.085479 7.9248,0.116417 7.9248,0.0148941 7.9248,8.23289e-07 7.9248,-0.0465522 7.9248,-0.0704713 7.52092,-0.0105522 7.5003,-0.0154039 7.16125,-0.0255156 6.73717,-0.0321571 6.23821,-0.0354693 5.65413,-0.0361384 5.02319,-0.0361041 4.51727
0.00180442,0.134468,1.5689,1.00984|0.101756 -2.7,0.101756 -2.3,0.101756 -1.9,0.101756 -1.5,0.101756 -1.1,0.101756 -0.6,0.101756 -0.1,0.101756 0.3,0.101756 0.8,0.101756 1.2,0.101756 1.6,0.101756 2,0.101756 2.4,0.101756 2.8,0.101756 3.2,0.101756 3.6,0.101756 4.1,0.101756 4.6,0.101756 5.1,0.101756 5.6,0.101756 6.1,0.101756 6.6,0.101756 7.1,0.101756 7.6,0.101756 8.1,0.101756 8.6,0.101756 9.1,0.101756 9.6,0.101756 10.1,0.101756 10.6,0.101756 11.1,0.201756 11.6,0.201756 12.1,0.201756 12.6,0.201756 13.1,0.201756 13.6,0.201756 14.1|-2.067 -0.627089,-1.96025 2.37159,-2.09824 5.37417,-1.82385 8.37018,-2.00281 11.3734,-1.70576 14.3691,-1.5849 17.3675,-1.45972 20.3659,-1.77078 23.3712,-1.76424 26.3715,-1.46683 28.8671,-1.57101 30.446|2.06908 -0.692882,2.07465 2.30741,2.3012 5.30418,1.94897 8.31017,2.04661 11.309,2.24907 14.3062,2.10636 17.3088,2.32221 20.3057,2.58749 23.3019,2.38729 26.3055,2.64652 28.8017,2.27989 31.4925|0.171409 7.8206,0.149731 7.81065,0.155904 7.80889,0.0715734 7.78895,0.052941 7.75594,-0.00369703 7.76272,-0.0324387 7.76495,0.0181062 7.69539,0.00596563 7.41544,-0.0120564 7.08105,-0.0233367 6.6698,-0.0296468 6.17502,-0.0324543 5.57845,-0.034156 4.92327,-0.0349962 4.39102
-0.00310571,0.185787,1.57518,1.04763|0.101756 -2.7,0.101756 -2.3,0.101756 -1.9,0.101756 -1.5,0.101756 -1.1,0.101756 -0.6,0.101756 -0.1,0.101756 0.3,0.101756 0.8,0.101756 1.2,0.101756 1.6,0.101756 2,0.101756 2.4,0.101756 2.8,0.101756 3.2,0.101756 3.6,0.101756 4.1,0.101756 4.6,0.101756 5.1,0.101756 5.6,0.101756 6.1,0.101756 6.6,0.101756 7.1,0.101756 7.6,0.101756 8.1,0.101756 8.6,0.101756 9.1,0.101756 9.6,0.101756 10.1,0.101756 10.6,0.101756 11.1,0.201756 11.6,0.201756 12.1,0.201756 12.6,0.201756 13.1,0.201756 13.6,0.201756 14.1|-2.067 -0.627089,-1.96025 2.37159,-2.09824 5.37417,-1.82385 8.37018,-2.00281 11.3734,-1.70576 14.3691,-1.5849 17.3675,-1.45972 20.3659,-1.77078 23.3712,-1.76424 26.3715,-1.46683 28.8671,-1.57101 30.446|2.06908 -0.692882,2.07465 2.30741,2.3012 5.30418,1.94897 8.31017,2.04661 11.309,2.24907 14.3062,2.10636 17.3088,2.32221 20.3057,2.58749 23.3019,2.38729 26.3055,2.64652 28.8017,2.27989 31.4925|0.175144 7.46414,0.188422 7.38603,0.112565 7.83131,0.0786703 7.8202,0.0102459 7.856,-0.0320532 7.71657,0.0428058 7.55574,-0.0293057 7.64506,-0.0391298 7.37116,-0.0433589 7.08381,-0.0429019 6.67338,-0.0398062 6.13495,-0.0375152 5.52071,-0.0362554 4.83254,-0.0351814 4.2679
-0.00729328,0.239027,1.5801,1.08561|0.0328189 -2.7,0.0328189 -2.3,0.0328189 -1.9,0.0328189 -1.5,0.0328189 -1.1,0.0328189 -0.6,0.132819 -0.1,0.132819 0.3,0.132819 0.8,0.132819 1.2,0.132819 1.6,0.132819 2,0.132819 2.4,0.132819 2.8,0.132819 3.2,0.132819 3.6,0.132819 4.1,0.132819 4.6,0.132819 5.1,0.132819 5.6,0.132819 6.1,0.132819 6.6,0.132819 7.1,0.232819 7.5,0.232819 8,0.232819 8.5,0.232819 9,0.232819 9.5,0.232819 10,0.232819 10.5,0.232819 11,0.232819 11.5,0.232819 12,0.232819 12.5,0.332819 12.9,0.332819 13.4,0.332819 13.9|-2.06718 -0.805659,-1.93535 2.19202,-2.04822 5.19565,-1.74876 8.18926,-1.9026 11.1939,-1.58049 14.1869,-1.43455 17.1843,-1.28428 20.1815,-1.57019 23.1893,-1.53854 26.1895,-1.22027 28.6825,-1.31123 30.2622|2.0682 -0.906055,2.09888 2.09408,2.35049 5.08886,2.02341 8.09768,2.14615 11.0956,2.37367 14.0909,2.25609 17.0947,2.497 20.0897,2.78735 23.0836,2.61228 26.0887,2.89239 28.5826,2.54828 31.2764|0.130838 7.88796,-0.020512 7.89905,-0.0364693 7.90204,-0.16896 7.90409,-0.237227 7.89808,-0.145011 7.875,-0.162855 7.8261,-0.111588 7.64164,-0.0692953 7.3994,-0.0537065 7.10194,-0.0439642 6.66664,-0.0398513 6.15556,-0.0376957 5.50969,-0.0352902 4.79179,-0.0345084 4.21568
-0.0062115,0.0979994,1.57832,1.1235|0.0328189 -2.7,0.0328189 -2.3,0.0328189 -1.9,0.0328189 -1.5,0.0328189 -1.1,0.0328189 -0.6,0.132819 -0.1,0.132819 0.3,0.132819 0.8,0.132819 1.2,0.132819 1.6,0.132819 2,0.132819 2.4,0.132819 2.8,0.132819 3.2,0.132819 3.6,0.132819 4.1,0.132819 4.6,0.132819 5.1,0.132819 5.6,0.132819 6.1,0.132819 6.6,0.132819 7.1,0.232819 7.5,0.232819 8,0.232819 8.5,0.232819 9,0.232819 9.5,0.232819 10,0.232819 10.5,0.232819 11,0.232819 11.5,0.232819 12,0.232819 12.5,0.332819 12.9,0.332819 13.4,0.332819 13.9|-2.06718 -0.805659,-1.93535 2.19202,-2.04822 5.19565,-1.74876 8.18926,-1.9026 11.1939,-1.58049 14.1869,-1.43455 17.1843,-1.28428 20.1815,-1.57019 23.1893,-1.53854 26.1895,-1.22027 28.6825,-1.31123 30.2622|2.0682 -0.906055,2.09888 2.09408,2.35049 5.08886,2.02341 8.09768,2.14615 11.0956,2.37367 14.0909,2.25609 17.0947,2.497 20.0897,2.78735 23.0836,2.61228 26.0887,2.89239 28.5826,2.54828 31.2764|-0.013049 7.9248,0.0129306 7.9248,-0.049308 7.9248,-0.0955885 7.9248,0.0219279 7.9248,7.7486e-07 7.9248,-0.094971 7.60521,-0.0522477 7.43227,-0.0380376 7.24216,-0.0293606 6.96617,-0.0281186 6.57933,-0.0283521 6.05323,-0.0284728 5.40557,-0.0302231 4.70765,-0.0325607 4.10046
-0.00670978,0.106095,1.57888,1.16297|0.0328189 -2.7,0.0328189 -2.3,0.0328189 -1.9,0.0328189 -1.5,0.0328189 -1.1,0.0328189 -0.6,0.132819 -0.1,0.132819 0.3,0.132819 0.8,0.132819 1.2,0.132819 1.6,0.132819 2,0.132819 2.4,0.132819 2.8,0.132819 3.2,0.132819 3.6,0.132819 4.1,0.132819 4.6,0.132819 5.1,0.132819 5.6,0.132819 6.1,0.132819 6.6,0.132819 7.1,0.232819 7.5,0.232819 8,0.232819 8.5,0.232819 9,0.232819 9.5,0.232819 10,0.232819 10.5,0.232819 11,0.232819 11.5,0.232819 12,0.232819 12.5,0.332819 12.9,0.332819 13.4,0.332819 13.9|-2.06718 -0.805659,-1.93535 2.19202,-2.04822 5.19565,-1.74876 8.18926,-1.9026 11.1939,-1.58049 14.1869,-1.43455 17.1843,-1.28428 20.1815,-1.57019 23.1893,-1.53854 26.1895,-1.22027 28.6825,-1.31123 30.2622|2.0682 -0.906055,2.09888 2.09408,2.35049 5.08886,2.02341 8.09768,2.14615 11.0956,2.37367 14.0909,2.25609 17.0947,2.497 20.0897,2.78735 23.0836,2.61228 26.0887,2.89239 28.5826,2.54828 31.2764|0.00672478 7.9248,-0.042686 7.9248,-0.0843499 7.9248,0.0424066 7.9248,0.0611429 7.9248,-0.0504743 7.65469,-0.00973772 7.5093,-0.00496186 7.38686,-0.00491147 7.19217,-0.00981255 6.90587,-0.0170935 6.55979,-0.0220219 6.06092,-0.02637 5.41837,-0.030559 4.69266,-0.0318654 4.07225
-0.00752844,0.153109,1.57943,1.19975|0.0328189 -2.7,0.0328189 -2.3,0.0328189 -1.9,0.0328189 -1.5,0.0328189 -1.1,0.0328189 -0.6,0.132819 -0.1,0.132819 0.3,0.132819 0.8,0.132819 1.2,0.132819 1.6,0.132819 2,0.132819 2.4,0.132819 2.8,0.132819 3.2,0.132819 3.6,0.132819 4.1,0.132819 4.6,0.132819 5.1,0.132819 5.6,0.132819 6.1,0.132819 6.6,0.132819 7.1,0.232819 7.5,0.232819 8,0.232819 8.5,0.232819 9,0.232819 9.5,0.232819 10,0.232819 10.5,0.232819 11,0.232819 11.5,0.232819 12,0.232819 12.5,0.332819 12.9,0.332819 13.4,0.332819 13.9|-2.06718 -0.805659,-1.93535 2.19202,-2.04822 5.19565,-1.74876 8.18926,-1.9026 11.1939,-1.58049 14.1869,-1.43455 17.1843,-1.28428 20.1815,-1.57019 23.1893,-1.53854 26.1895,-1.22027 28.6825,-1.31123 30.2622|2.0682 -0.906055,2.09888 2.09408,2.35049 5.08886,2.02341 8.09768,2.14615 11.0956,2.37367 14.0909,2.25609 17.0947,2.497 20.0897,2.78735 23.0836,2.61228 26.0887,2.89239 28.5826,2.54828 31.2764|-0.0368768 7.51235,-0.101266 6.28289,0.0300398 7.16697,0.0459823 7.84085,-0.0670663 7.49816,0.0257045 7.76647,0.0163822 7.66861,0.00499759 7.55386,-0.00492928 7.38583,-0.011502 7.09999,-0.0161235 6.67722,-0.0204325 6.11872,-0.0271439 5.42328,-0.0299839 4.6536,-0.0314665 4.0005
-0.00726321,0.214225,1.57843,1.23795|0.0324007 -2.77749,0.0324007 -2.37749,0.0324007 -1.97749,0.0324007 -1.57749,0.0324007 -1.17749,0.0324007 -0.777493,0.132401 -0.377493,0.132401 0.0225067,0.132401 0.422507,0.132401 0.922507,0.132401 1.32251,0.132401 1.72251,0.132401 2.12251,0.132401 2.52251,0.132401 2.92251,0.132401 3.32251,0.132401 3.72251,0.132401 4.22251,0.232401 4.72251,0.232401 5.22251,0.232401 5.72251,0.232401 6.22251,0.232401 6.72251,0.232401 7.22251,0.232401 7.72251,0.232401 8.22251,0.232401 8.72251,0.332401 9.22251,0.332401 9.72251,0.332401 10.2225,0.332401 10.7225,0.332401 11.2225,0.332401 11.7225,0.332401 12.2225,0.332401 12.7225,0.432401 13.1225,0.432401 13.6225,0.432401 14.1225|-2.0676 -0.949707,-1.91592 2.04704,-2.00888 5.05134,-1.68961 8.04291,-1.82353 11.0485,-1.48161 14.0393,-1.31582 17.0357,-1.1457 20.0318,-1.41168 23.0415,-1.36016 26.0413,-1.02538 28.5322,-1.10588 30.1125|2.06702 -1.07749,2.11757 1.92238,2.38902 4.91542,2.08188 7.92634,2.22447 10.9234,2.47183 13.9172,2.37415 16.9216,2.6349 19.915,2.94507 22.9068,2.78991 25.9131,3.08653 28.4051,2.76027 31.1011|-0.127693 7.58549,-0.0154362 7.75967,-0.00584774 7.72493,-0.12838 7.62662,-0.0379339 7.76102,-0.0316234 7.63837,-0.0228092 7.64049,-0.0210462 7.50221,-0.0170891 7.29857,-0.0155136 7.01802,-0.0169495 6.61889,-0.024288 6.07746,-0.0280086 5.38606,-0.0304168 4.62197,-0.0309584 3.9581
