# s_m; t_s; f_x_f_N; f_y_f_N; f_z_f_N;f_x_r_N; f_y_r_N; f_z_r_N;
465.0; 16.748; -5901.9; -148918.2; -207668.3; -500.8; -144883.6; -208401.7
468.0; 16.847; -5890.9; -149470.9; -207810.0; -491.1; -144355.1; -208538.8
471.0; 16.946; -5884.1; -149795.7; -207892.5; -485.0; -144027.0; -208618.6
474.0; 17.045; -5879.8; -149959.3; -207927.6; -481.1; -143830.5; -208652.0
477.0; 17.144; -5877.3; -150040.1; -207937.3; -478.9; -143714.0; -208660.7
480.0; 17.243; -5875.9; -150091.8; -207943.6; -477.6; -143645.0; -208666.4
483.0; 17.342; -5875.3; -150135.4; -207943.5; -477.1; -143592.8; -208666.2
486.0; 17.442; -5875.1; -150171.9; -207925.7; -477.0; -143534.6; -208648.5
489.0; 17.541; -5875.4; -150198.0; -207884.1; -477.2; -143460.8; -208607.0
492.0; 17.640; -5875.7; -150212.2; -207819.7; -477.5; -143370.8; -208542.8
495.0; 17.740; -5876.2; -150220.2; -207744.8; -477.9; -143274.3; -208468.2
498.0; 17.839; -5876.5; -150224.0; -207665.2; -478.1; -143176.1; -208388.7
501.0; 17.939; -5876.7; -150229.2; -207594.6; -478.2; -143086.3; -208318.3
504.0; 18.038; -5876.7; -150236.4; -207535.7; -478.2; -143006.6; -208259.5
507.0; 18.138; -5876.6; -150251.3; -207497.9; -478.1; -142944.4; -208221.6
510.0; 18.238; -5876.3; -150269.0; -207474.6; -477.9; -142896.0; -208198.3
513.0; 18.337; -5876.2; -150287.6; -207464.1; -477.7; -142861.4; -208187.7
516.0; 18.437; -5876.0; -150298.6; -207452.2; -477.6; -142830.2; -208175.8
519.0; 18.536; -5875.9; -150300.9; -207435.0; -477.5; -142798.6; -208158.7
522.0; 18.636; -5875.8; -150291.3; -207405.4; -477.4; -142760.5; -208129.0
525.0; 18.736; -5875.7; -150273.2; -207365.9; -477.4; -142717.1; -208089.5
528.0; 18.836; -5875.6; -150248.6; -207317.8; -477.3; -142668.9; -208041.4
531.0; 18.935; -5875.4; -150221.1; -207267.0; -477.1; -142620.8; -207990.5
534.0; 19.035; -5875.2; -150192.1; -207217.0; -476.9; -142577.0; -207940.5
537.0; 19.135; -5874.9; -150164.4; -207173.4; -476.7; -142542.3; -207896.7
540.0; 19.235; -5874.5; -150138.3; -207139.1; -476.4; -142520.2; -207862.3
543.0; 19.334; -5874.1; -150114.5; -207117.4; -476.0; -142514.0; -207840.4
546.0; 19.434; -5873.7; -150093.3; -207109.5; -475.7; -142524.4; -207832.4
549.0; 19.534; -5873.4; -150073.2; -207115.1; -475.4; -142551.4; -207837.7
552.0; 19.634; -5873.0; -150050.5; -207131.0; -475.1; -142593.6; -207853.4
555.0; 19.734; -5872.7; -150022.5; -207154.2; -474.8; -142648.6; -207876.4
558.0; 19.833; -5872.4; -149986.7; -207180.2; -474.6; -142712.0; -207902.2
561.0; 19.933; -5872.2; -149940.8; -207203.2; -474.4; -142778.1; -207925.0
564.0; 20.033; -5872.1; -149882.8; -207215.8; -474.3; -142840.2; -207937.5
567.0; 20.132; -5872.1; -149810.4; -207211.2; -474.3; -142890.8; -207932.8
570.0; 20.232; -5872.2; -149723.8; -207183.0; -474.5; -142921.9; -207904.7
573.0; 20.332; -5872.7; -149630.4; -207129.4; -474.8; -142924.5; -207851.2
576.0; 20.431; -5873.4; -149543.6; -207052.1; -475.5; -142889.9; -207774.4
579.0; 20.531; -5874.7; -149480.2; -206959.6; -476.7; -142816.5; -207682.8
582.0; 20.631; -5876.9; -149456.2; -206866.0; -478.7; -142712.3; -207590.7
585.0; 20.731; -5880.6; -149474.8; -206784.6; -482.0; -142598.5; -207511.8
588.0; 20.831; -5886.6; -149501.9; -206712.0; -487.4; -142510.6; -207443.4
591.0; 20.933; -5896.5; -149452.3; -206628.0; -496.2; -142511.8; -207366.2
594.0; 21.035; -5912.6; -149174.9; -206533.9; -510.5; -142742.0; -207282.5
597.0; 21.139; -5937.6; -148375.0; -206485.1; -532.7; -143454.8; -207249.4
600.0; 21.245; -5974.7; -186084.1; -206509.7; -565.7; -145343.7; -207296.2
603.0; 21.353; -6027.9; -271426.2; -206518.2; -613.3; -187365.9; -207335.0
606.0; 21.465; -6098.1; -372837.1; -206364.9; -676.3; -276368.4; -207220.4
609.0; 21.580; -6184.5; -487801.3; -205953.0; -754.1; -375616.4; -206855.3
612.0; 21.699; -6284.1; -610024.4; -205247.7; -843.7; -482929.5; -206202.9
615.0; 21.822; -6390.6; -730865.9; -204295.0; -939.4; -593048.9; -205306.2
618.0; 21.950; -6495.4; -842470.2; -203213.3; -1033.6; -699332.6; -204279.2
621.0; 22.081; -6589.8; -939498.5; -202141.2; -1118.2; -795866.8; -203256.1
624.0; 22.218; -6667.6; -1019610.3; -201262.2; -1186.1; -878794.6; -202417.1
627.0; 22.358; -6723.5; -1082488.1; -200757.3; -1232.5; -945947.5; -201940.1
630.0; 22.501; -6754.6; -1127420.4; -200590.5; -1256.4; -994966.8; -201788.1
633.0; 22.645; -6760.0; -1153431.7; -200762.0; -1257.9; -1023572.9; -201960.6
636.0; 22.789; -6738.8; -1157840.0; -201256.9; -1237.3; -1028556.8; -202442.6
639.0; 22.928; -6689.4; -1135558.0; -202052.6; -1193.7; -1005369.7; -203210.7
642.0; 23.061; -6608.5; -1080688.9; -203174.4; -1124.1; -949730.7; -204287.7
645.0; 23.186; -6495.9; -988257.1; -204403.1; -1027.5; -858765.4; -205453.7
648.0; 23.301; -6359.7; -857914.7; -205289.5; -909.2; -734945.8; -206263.5
651.0; 23.408; -6218.5; -699041.0; -205798.7; -784.6; -589556.4; -206693.7
654.0; 23.510; -6099.9; -529059.1; -206121.5; -678.3; -439154.5; -206951.5
657.0; 23.608; -6014.7; -367796.9; -206481.7; -601.9; -298803.5; -207267.1
660.0; 23.705; -5960.1; -226555.0; -206933.1; -552.9; -173879.1; -207691.6
663.0; 23.802; -5927.6; -147975.7; -207357.8; -523.8; -146646.4; -208101.5
666.0; 23.900; -5909.9; -147728.7; -207603.7; -507.9; -145822.2; -208340.1
669.0; 23.998; -5899.7; -147989.7; -207584.6; -498.8; -145262.5; -208317.2
672.0; 24.097; -5892.7; -147786.2; -207284.5; -492.5; -144904.3; -208014.5
675.0; 24.196; -5887.5; -147238.3; -206700.5; -487.8; -144570.0; -207428.5
678.0; 24.295; -5883.9; -146406.0; -205790.7; -484.6; -144091.1; -206517.3
681.0; 24.394; -5881.7; -145265.3; -204445.3; -482.7; -143315.5; -205171.0
684.0; 24.493; -5880.4; -143673.6; -202422.8; -481.5; -142034.6; -203148.0
687.0; 24.593; -5879.8; -141251.2; -199185.5; -480.9; -139861.0; -199910.4
690.0; 24.692; -5879.5; -137136.6; -193532.5; -480.7; -135947.0; -194257.4
693.0; 24.791; -5879.5; -129673.6; -183163.2; -480.7; -128655.1; -183888.1
696.0; 24.891; -5879.0; -112914.5; -159733.9; -480.2; -112723.9; -160458.6
699.0; 24.990; -5879.0; 137744.7; -194939.9; -480.2; 137509.8; -195664.7
702.0; 25.090; -5883.7; 77352.5; -109375.0; -484.6; 76389.7; -110102.2
705.0; 25.190; -5881.3; 115770.5; -163119.8; -482.4; 114098.3; -163846.0
708.0; 25.289; -5881.9; 133763.8; -187754.5; -483.0; 131072.5; -188481.3
711.0; 25.389; -5884.4; 142029.1; -198481.6; -485.3; 138013.7; -199210.1
714.0; 25.489; -5887.8; 145949.9; -202999.2; -488.4; 140497.7; -203730.2
717.0; 25.590; -5892.1; 147991.3; -204907.8; -492.3; 141203.1; -205642.1
720.0; 25.691; -5897.6; 149058.9; -205659.9; -497.2; 141300.6; -206398.6
723.0; 25.793; -5906.3; 149377.0; -205823.5; -505.0; 141335.9; -206568.8
726.0; 25.896; -5920.5; 149176.0; -205641.9; -517.7; 141673.7; -206397.0
729.0; 26.001; -5942.4; 180294.6; -205316.8; -537.2; 144096.8; -206085.8
732.0; 26.108; -5975.2; 262544.0; -205038.9; -566.6; 178126.0; -205826.8
735.0; 26.217; -6017.0; 348674.8; -204869.1; -604.2; 256099.9; -205680.2
738.0; 26.328; -6063.8; 434372.8; -204771.9; -646.2; 331899.4; -205608.0
741.0; 26.440; -6110.2; 513503.4; -204727.0; -687.9; 402136.8; -205587.2
744.0; 26.552; -6149.6; 579556.2; -204779.9; -723.2; 461935.9; -205660.0
747.0; 26.665; -6176.1; 627046.0; -204973.6; -747.0; 506207.0; -205866.0
750.0; 26.778; -6186.4; 652179.4; -205293.4; -756.1; 530906.9; -206189.0
753.0; 26.889; -6179.8; 653454.3; -205675.1; -750.2; 534140.3; -206564.3
756.0; 26.997; -6158.4; 631790.8; -206058.1; -730.9; 516582.9; -206932.7
759.0; 27.103; -6125.9; 589914.7; -206409.5; -701.7; 480915.3; -207263.5
762.0; 27.206; -6087.0; 531621.3; -206721.7; -666.8; 430910.2; -207552.0
765.0; 27.307; -6045.8; 461221.7; -207004.8; -629.9; 370617.0; -207811.0
768.0; 27.406; -6005.8; 382951.9; -207269.6; -594.1; 303556.9; -208053.5
771.0; 27.504; -5969.7; 300180.7; -207523.5; -561.6; 231862.0; -208288.4
774.0; 27.601; -5939.4; 214564.0; -207760.6; -534.5; 157721.2; -208510.4
777.0; 27.699; -5917.4; 147593.9; -207962.5; -514.7; 146641.2; -208702.2
780.0; 27.797; -5904.3; 148443.5; -208076.9; -502.9; 145849.6; -208811.1
783.0; 27.895; -5897.5; 148642.8; -208015.7; -496.8; 145246.0; -208747.6
786.0; 27.993; -5893.1; 148314.0; -207619.5; -492.9; 144836.2; -208350.0
789.0; 28.092; -5889.1; 147212.8; -206409.2; -489.2; 144163.7; -207138.1
792.0; 28.192; -5885.9; 143507.9; -201586.2; -486.3; 141496.0; -202314.0
795.0; 28.291; -5882.9; -150794.7; -214659.9; -483.5; -151937.0; -215386.5
798.0; 28.390; -5885.8; -57001.2; -81713.2; -485.8; -57482.7; -82441.1
801.0; 28.490; -5878.9; -104167.6; -148197.8; -480.0; -104538.6; -148922.5
804.0; 28.590; -5878.1; -126810.8; -179911.7; -479.2; -126955.6; -180636.0
807.0; 28.689; -5878.8; -135629.5; -192128.3; -480.0; -135483.7; -192853.0
810.0; 28.789; -5879.9; -138719.3; -196307.4; -480.9; -138325.5; -197032.7
813.0; 28.888; -5881.2; -139103.8; -196732.8; -482.1; -138542.8; -197459.0
816.0; 28.988; -5883.2; -137576.8; -194525.1; -483.9; -136933.4; -195252.7
819.0; 29.088; -5886.5; -133677.6; -189027.5; -486.9; -133022.6; -189757.3
822.0; 29.188; -5892.1; -125479.8; -177513.3; -491.9; -124843.6; -178246.7
825.0; 29.289; -5901.9; -107547.5; -152303.9; -500.8; -106542.6; -153043.4
828.0; 29.391; -5946.9; -59165.6; -84009.5; -542.0; -50000.1; -84772.5
831.0; 29.493; -6088.4; -25844.7; -36837.1; -675.7; -24830.6; -37668.4
834.0; 29.594; -5843.7; -479641.2; -679637.9; -448.5; -481229.1; -680348.1
837.0; 29.695; -5858.7; 322553.5; -455561.1; -461.9; 321741.6; -456277.6
840.0; 29.795; -5868.0; 191903.1; -271276.3; -470.3; 191350.3; -271996.7
843.0; 29.895; -5873.8; 129113.9; -182848.6; -475.5; 128820.0; -183571.3
846.0; 29.995; -5876.9; 108857.9; -154414.7; -478.3; 108734.8; -155138.7
849.0; 30.095; -5877.9; 107146.8; -152100.4; -479.2; 107156.4; -152824.9
852.0; 30.194; -5878.2; 110805.0; -157318.1; -479.4; 110904.2; -158042.6
855.0; 30.294; -5878.3; 114831.1; -163019.1; -479.5; 114971.6; -163743.6
858.0; 30.393; -5878.3; 117883.1; -167323.1; -479.6; 118028.7; -168047.6
861.0; 30.493; -5878.4; 119664.3; -169820.5; -479.7; 119792.1; -170545.1
864.0; 30.593; -5878.6; 120323.6; -170732.3; -479.8; 120425.6; -171456.9
867.0; 30.692; -5878.7; 119911.1; -170134.0; -479.9; 119987.4; -170858.7
870.0; 30.792; -5878.8; 118557.6; -168215.6; -480.0; 118615.1; -168940.4
873.0; 30.891; -5878.9; 116265.8; -164981.6; -480.2; 116312.8; -165706.5
876.0; 30.991; -5879.0; 113213.7; -160684.7; -480.3; 113260.1; -161409.7
879.0; 31.090; -5879.2; 109591.6; -155588.1; -480.4; 109641.2; -156313.2
882.0; 31.190; -5879.3; 105870.3; -150353.2; -480.5; 105923.9; -151078.4
885.0; 31.290; -5879.4; 102549.0; -145676.4; -480.6; 102600.9; -146401.6
888.0; 31.389; -5879.4; 100295.9; -142495.0; -480.6; 100334.5; -143220.2
891.0; 31.489; -5879.5; 99362.8; -141150.7; -480.7; 99360.1; -141876.1
894.0; 31.589; -5879.8; 99731.7; -141607.0; -481.0; 99639.9; -142332.5
897.0; 31.688; -5880.4; 100677.1; -142821.2; -481.6; 100418.7; -143547.2
900.0; 31.788; -5881.7; 101568.9; -143891.1; -482.8; 101039.8; -144617.9
903.0; 31.888; -5884.1; 101320.8; -143265.2; -485.0; 100384.2; -143993.5
906.0; 31.988; -5887.9; 99042.3; -139682.7; -488.5; 97532.6; -140413.4
909.0; 32.088; -5894.0; 92597.7; -130136.4; -494.1; 90277.1; -130870.6
912.0; 32.189; -5907.1; 77448.7; -108276.4; -506.2; 72920.7; -109017.8
915.0; 32.290; -5937.8; 43049.4; -59672.0; -537.1; 39797.4; -60428.8
918.0; 32.391; -5880.6; -126816.2; 180349.1; -481.8; 125203.6; 179620.7
921.0; 32.492; -5879.6; 68083.2; -99527.5; -480.0; -67657.4; -100255.0
924.0; 32.593; -5885.8; -65048.6; -89404.6; -488.3; -59972.3; -90135.2
927.0; 32.693; -5866.4; -101870.0; -141846.0; -469.4; -97741.2; -142566.5
